year,last_name, first_name,player_id,pitch_hand,api_pitch_type,n_pitches,release_speed,spin_rate,movement_inches,alan_active_spin_pct,active_spin,hawkeye_measured,movement_inferred,api_pitch_name,active_spin_formatted,hawkeye_measured_clock_minutes,movement_inferred_clock_minutes,diff_measured_inferred,diff2,diff_measured_inferred_minutes,hawkeye_measured_clock_hh,hawkeye_measured_clock_mm,movement_inferred_clock_hh,movement_inferred_clock_mm,diff_clock_hh,diff_clock_mm,hawkeye_measured_clock_label,movement_inferred_clock_label,diff_clock_label
,Mills, Alec,621219,R,FF,329,88.7,2169,16.4,0.7820833378427593,0.8792628692761412,134.70828818055253,143.7527586756265,4-Seam Fastball,88,90,75,-9.044470495073966,9.044470495073984,15,1,30,1,15,0,15,1:30,1:15,+0H 15M
,Espino, Paolo,502179,R,FF,955,89,2216,18.9,0.8860281092426722,0.9355494848234602,163.73745844670484,169.00538385945785,4-Seam Fastball,94,750,735,-5.267925412753016,5.267925412753013,15,12,30,12,15,0,15,12:30,12:15,+0H 15M
,Holloway, Jordan,656548,R,FF,220,95.4,2183,17,0.8199873899714644,0.8798679106021275,167.5505818852713,170.60355634077368,4-Seam Fastball,88,750,735,-3.0529744555023797,3.0529744555023663,15,12,30,12,15,0,15,12:30,12:15,+0H 15M
,Bubic, Kris,663460,L,FF,1134,90.9,2070,16.1,0.7954858264404215,0.9106420218548827,210.945007417208,203.70517617504424,4-Seam Fastball,91,660,675,7.239831242163746,7.239831242163724,-15,11,0,11,15,0,15,11:00,11:15,-0H 15M
,Kluber, Corey,446372,R,FF,60,89.9,2260,15.6,0.7040027768895195,0.7478625957283939,147.6207465981983,159.15155392913275,4-Seam Fastball,75,60,765,-11.530807330934437,11.53080733093443,15,1,0,12,45,0,15,1:00,12:45,+0H 15M
,Parker, Blake,453284,R,FF,330,90.7,2002,15.3,0.765618682293422,0.8997452194807057,161.8126164907841,169.63539849893067,4-Seam Fastball,90,750,735,-7.822782008146561,7.822782008146549,15,12,30,12,15,0,15,12:30,12:15,+0H 15M
,Nelson, Jimmy,519076,R,FF,173,93.8,2613,16.9,0.758150156907515,0.7444204998725138,162.80877498309997,170.95400741822513,4-Seam Fastball,74,750,735,-8.145232435125166,8.145232435125152,15,12,30,12,15,0,15,12:30,12:15,+0H 15M
,McGee, Jake,459429,L,FF,747,94.9,2144,19.1,0.9185948056262512,0.9762889985293302,223.46148302477752,219.2205089084093,4-Seam Fastball,98,630,645,4.240974116368221,4.240974116368193,-15,10,30,10,45,0,15,10:30,10:45,-0H 15M
,Weaver, Luke,596133,R,FF,684,93.6,2458,18.7,0.8771081902329012,0.9544031487119724,156.82820020799596,155.5431954955443,4-Seam Fastball,95,765,765,1.2850047124516664,1.2850047124516668,0,12,45,12,45,0,0,12:45,12:45, 0H 00M
,Smith, Joe,501925,R,FF,149,87.4,1991,18,0.867951304263359,0.9373903324891394,97.046115833978,104.59889417240622,4-Seam Fastball,94,165,150,-7.552778338428212,7.5527783384282134,15,2,45,2,30,0,15,2:45,2:30,+0H 15M
,Pruitt, Austin,643493,R,FF,39,91.9,2288,13.4,0.6215602755546165,0.7616498667619128,154.71775061585532,172.92300712294193,4-Seam Fastball,76,765,735,-18.205256507086602,18.205256507086577,30,12,45,12,15,0,30,12:45,12:15,+0H 30M
,Leone, Dominic,608678,R,FF,399,95.5,2228,16.1,0.764228231761489,0.8286192174915309,147.7919430957522,157.47671193171954,4-Seam Fastball,83,60,765,-9.684768835967333,9.684768835967354,15,1,0,12,45,0,15,1:00,12:45,+0H 15M
,Richards, Garrett,572070,R,FF,1216,94.3,2467,8.2,0.3700281423947877,0.49713123988486646,170.19532586139113,192.37629407201015,4-Seam Fastball,50,735,690,-22.180968210619028,22.18096821061906,45,12,15,11,30,0,45,12:15,11:30,+0H 45M
,Scherzer, Max,453286,R,FF,1303,94.3,2436,19,0.8724130712733495,0.9070137188610956,138.74277799213408,144.57416614375575,4-Seam Fastball,91,90,75,-5.831388151621667,5.831388151621658,15,1,30,1,15,0,15,1:30,1:15,+0H 15M
,Crismatt, Nabil,622503,R,FF,181,90.1,2137,14.6,0.6956363909557063,0.8334583005000189,143.56574608054567,150.17775979513286,4-Seam Fastball,83,75,60,-6.612013714587192,6.612013714587197,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Castano, Daniel,641447,L,FF,121,90.4,2230,13,0.5982922374914705,0.7228228684749318,209.42267301803153,207.1944177379339,4-Seam Fastball,72,660,660,2.228255280097642,2.228255280097618,0,11,0,11,0,0,0,11:00,11:00, 0H 00M
,Honeywell Jr, Brent,641703,R,FF,39,93.8,2047,15.7,0.7575094470624525,0.9026954705904453,157.5325962612715,152.981840397545,4-Seam Fastball,90,765,60,4.5507558637264935,4.550755863726471,-15,12,45,1,0,0,15,12:45,1:00,-0H 15M
,Neris, Héctor,593576,R,FF,457,94.1,2351,18.4,0.8506905712243689,0.8567671433929479,137.26851600162385,147.07950529870934,4-Seam Fastball,86,90,60,-9.810989297085484,9.810989297085477,30,1,30,1,0,0,30,1:30,1:00,+0H 30M
,Armstrong, Shawn,542888,R,FF,375,93.9,2460,16.2,0.7301057758329447,0.7668100555754553,158.4448896197166,166.62739398743963,4-Seam Fastball,77,765,750,-8.182504367723027,8.182504367723014,15,12,45,12,30,0,15,12:45,12:30,+0H 15M
,Beede, Tyler,595881,R,FF,13,95.9,2079,14.3,0.693395941944919,0.9161218355913233,139.1279921591918,141.76656420082534,4-Seam Fastball,92,75,75,-2.6385720416335516,2.638572041633581,0,1,15,1,15,0,0,1:15,1:15, 0H 00M
,Allard, Kolby,663465,L,FF,958,91.5,2121,18.3,0.8809258673896457,0.957396910043415,212.09322751859355,206.57233350916363,4-Seam Fastball,96,660,660,5.520894009429924,5.520894009429924,0,11,0,11,0,0,0,11:00,11:00, 0H 00M
,Abbott, Cory,676265,R,FF,207,92.6,2322,19.5,0.907627224236457,0.9594835314057538,145.21684168426856,148.93188392123204,4-Seam Fastball,96,75,60,-3.715042236963484,3.7150422369635008,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Perez, Francisco,660906,L,FF,67,93,2214,19.6,0.9540071000317076,0.9901567136046265,205.5220246443009,202.90687869892665,4-Seam Fastball,99,675,675,2.615145945374252,2.615145945374261,0,11,15,11,15,0,0,11:15,11:15, 0H 00M
,Paddack, Chris,663978,R,FF,1146,94.8,2210,19.6,0.935446820900987,0.9858602288945474,151.12751118318667,149.6233528213261,4-Seam Fastball,99,60,60,1.5041583618605614,1.5041583618605763,0,1,0,1,0,0,0,1:00,1:00, 0H 00M
,Sborz, Josh,622250,R,FF,588,96.7,2340,19.9,0.9393006415075279,0.97165362741256,156.57322854345847,159.57294802583655,4-Seam Fastball,97,765,765,-2.999719482378083,2.9997194823781137,0,12,45,12,45,0,0,12:45,12:45, 0H 00M
,Staumont, Josh,622251,R,FF,483,96.5,2260,18.2,0.8774811719288703,0.9476673975602504,168.04845758658473,170.0975595802144,4-Seam Fastball,95,750,735,-2.0491019936296766,2.0491019936296673,15,12,30,12,15,0,15,12:30,12:15,+0H 15M
,Mejía, Humberto,650668,R,FF,178,92,2168,18.9,0.9283621310812796,0.9579625243829217,148.53120039092673,152.74834213961876,4-Seam Fastball,96,60,60,-4.217141748692029,4.217141748692047,0,1,0,1,0,0,0,1:00,1:00, 0H 00M
,Houck, Tanner,656557,R,FF,428,94.5,2102,9.6,0.47039780977627627,0.6243370126732007,119.41629115504679,136.77494538828765,4-Seam Fastball,62,120,90,-17.358654233240856,17.35865423324084,30,2,0,1,30,0,30,2:00,1:30,+0H 30M
,Tate, Dillon,622253,R,FF,11,95.1,2000,15.7,0.7864712404078985,0.9341822468045755,127.0259973305345,124.30432625595338,4-Seam Fastball,93,105,105,2.72167107458111,2.7216710745811037,0,1,45,1,45,0,0,1:45,1:45, 0H 00M
,Cease, Dylan,656302,R,FF,1375,96.7,2543,18.9,0.8664864643042334,0.9001079201529595,165.0590730147513,165.93284997437644,4-Seam Fastball,90,750,750,-0.8737769596251326,0.8737769596251446,0,12,30,12,30,0,0,12:30,12:30, 0H 00M
,Baz, Shane,669358,R,FF,108,97,2415,20.4,0.936415917073622,0.9190849588421767,142.74172237802455,149.79227884120561,4-Seam Fastball,92,75,60,-7.050556463181067,7.0505564631810484,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Diaz, Miguel,622766,R,FF,318,94.4,2187,19.7,0.9520674764216067,0.9728632498151728,133.81667225068932,137.0487316476068,4-Seam Fastball,97,90,90,-3.232059396917464,3.2320593969174776,0,1,30,1,30,0,0,1:30,1:30, 0H 00M
,Shoemaker, Matt,533167,R,FF,257,91.6,2229,18.4,0.8604417421599906,0.9319393064192799,143.5152031300074,149.94304166904857,4-Seam Fastball,93,75,60,-6.427838539041176,6.4278385390411525,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Marshall, Evan,605359,R,FF,105,93.1,2442,18.2,0.8191523310584978,0.8593393698965623,132.5800317247096,140.68203727249147,4-Seam Fastball,86,90,75,-8.102005547781857,8.102005547781857,15,1,30,1,15,0,15,1:30,1:15,+0H 15M
,Quijada, José,650671,L,FF,366,93.6,2262,16.3,0.7638401303688565,0.8173250190482534,217.20470866152735,204.69021331565193,4-Seam Fastball,82,645,675,12.514495345875417,12.514495345875421,-30,10,45,11,15,0,30,10:45,11:15,-0H 30M
,Weigel, Patrick,622256,R,FF,31,94.6,2351,19.6,0.916437622343606,0.9209628093610756,125.96006050754275,126.7112561098429,4-Seam Fastball,92,105,105,-0.7511956023001574,0.7511956023001617,0,1,45,1,45,0,0,1:45,1:45, 0H 00M
,Hudson, Dakota,641712,R,FF,15,91.6,2020,10.4,0.5184269822491445,0.7646252000885998,140.96282716279006,148.29019113151097,4-Seam Fastball,76,75,60,-7.327363968720903,7.327363968720913,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Overton, Connor,656818,R,FF,106,92.3,2242,19.7,0.9275666673010738,0.9691514096487575,142.5781735726431,147.60793286394716,4-Seam Fastball,97,75,60,-5.02975929130406,5.029759291304034,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,McKenzie, Triston,663474,R,FF,1216,92.1,2256,19.6,0.9246850391510205,0.9719076722263422,166.7702300752114,169.68897069852076,4-Seam Fastball,97,750,735,-2.918740623309361,2.9187406233093576,15,12,30,12,15,0,15,12:30,12:15,+0H 15M
,Stephan, Trevor,663986,R,FF,721,96.2,2377,16.8,0.7895996465222226,0.8769803254963445,139.38957158642,146.33176221320812,4-Seam Fastball,88,75,60,-6.942190626788118,6.942190626788129,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Barlow, Joe,669618,R,FF,207,94.4,2256,19.6,0.9328741089325762,0.9660126990377274,161.19378818555293,163.59986770905775,4-Seam Fastball,97,765,750,-2.4060795235048147,2.406079523504818,15,12,45,12,30,0,15,12:45,12:30,+0H 15M
,Stock, Robert,476594,R,FF,103,96.2,2033,17.2,0.8682954221557678,0.9436068101778335,139.2990401495752,136.0252205640463,4-Seam Fastball,94,75,90,3.273819585528912,3.27381958552893,-15,1,15,1,30,0,15,1:15,1:30,-0H 15M
,Holland, Derek,502706,L,FF,82,92.8,2296,19,0.9026721559052052,0.9835655504462384,226.65280303502234,221.0295599113996,4-Seam Fastball,98,630,645,5.623243123622757,5.623243123622775,-15,10,30,10,45,0,15,10:30,10:45,-0H 15M
,Hill, Rich,448179,L,FF,1174,88.1,2339,21,0.9420322775804725,0.9326018489058308,211.04683313305705,207.37611487400252,4-Seam Fastball,93,660,660,3.6707182590545244,3.6707182590545386,0,11,0,11,0,0,0,11:00,11:00, 0H 00M
,Lindblom, Josh,458676,R,FF,127,90.3,2593,18.3,0.7959345035564459,0.8352366949857253,153.23065370753446,161.05414815468953,4-Seam Fastball,84,60,765,-7.8234944471550705,7.82349444715507,15,1,0,12,45,0,15,1:00,12:45,+0H 15M
,Alvarado, José,621237,L,FF,33,98.3,2126,17.1,0.8407833306631518,0.9482347268802558,205.71880275711266,210.44291352356555,4-Seam Fastball,95,675,660,-4.724110766452895,4.724110766452895,15,11,15,11,0,0,15,11:15,11:00,+0H 15M
,Petit, Yusmeiro,433589,R,FF,490,87.6,2136,18,0.8434620164819575,0.8972220879432262,157.1436505952975,163.14579117861837,4-Seam Fastball,90,765,750,-6.00214058332088,6.0021405833208785,15,12,45,12,30,0,15,12:45,12:30,+0H 15M
,Ramos, AJ,573109,R,FF,17,90.1,2232,14.6,0.6701673721899851,0.7434682025595821,148.82607983847404,162.25635045721313,4-Seam Fastball,74,60,750,-13.430270618739087,13.430270618739105,30,1,0,12,30,0,30,1:00,12:30,+0H 30M
,Wilson, Justin,458677,L,FF,351,93.6,2249,19.8,0.9337161363714019,0.9805583089636124,204.5747295570704,199.74086562371292,4-Seam Fastball,98,675,675,4.833863933357492,4.833863933357449,0,11,15,11,15,0,0,11:15,11:15, 0H 00M
,Germán, Domingo,593334,R,FF,454,93.4,2482,17.9,0.8034797566592569,0.8221380182627365,136.7417066802929,148.55275439724412,4-Seam Fastball,82,90,60,-11.811047716951208,11.81104771695119,30,1,30,1,0,0,30,1:30,1:00,+0H 30M
,Neidert, Nick,663734,R,FF,281,91.7,2071,18.5,0.8946716178355792,0.9958068606288042,132.68358927413735,127.38308293168677,4-Seam Fastball,100,90,105,5.300506342450575,5.300506342450594,-15,1,30,1,45,0,15,1:30,1:45,-0H 15M
,Bender, Anthony,669622,R,FF,12,97.5,2521,14.5,0.6628267542317049,0.7281679200023948,133.03259326942887,152.3394203742851,4-Seam Fastball,73,90,60,-19.30682710485624,19.306827104856215,30,1,30,1,0,0,30,1:30,1:00,+0H 30M
,Vesia, Alex,681911,L,FF,471,93.8,2365,20.5,0.960631891784309,0.9834039105291208,203.87320656203644,200.10132649980565,4-Seam Fastball,98,675,675,3.7718800622307924,3.7718800622307813,0,11,15,11,15,0,0,11:15,11:15, 0H 00M
,Feliz, Neftalí,491703,R,FF,47,95,2374,20.4,0.9791005478217312,0.980339716790033,140.2444592254304,142.63626774180426,4-Seam Fastball,98,75,75,-2.3918085163738567,2.3918085163738403,0,1,15,1,15,0,0,1:15,1:15, 0H 00M
,Rogers, Tyler,643511,R,FF,526,82.7,1842,16.3,0.7907640285339279,0.8068663178702936,34.06485823585035,4.631143901202222,4-Seam Fastball,81,285,345,29.43371433464813,29.433714334648133,-60,4,45,5,45,1,0,4:45,5:45,-1H 00M
,Lovelady, Richard,663992,L,FF,99,93.1,2493,14.7,0.6845842870350511,0.6775230915772658,216.54882151167368,205.7929622427756,4-Seam Fastball,68,645,675,10.755859268898092,10.755859268898071,-30,10,45,11,15,0,30,10:45,11:15,-0H 30M
,Cimber, Adam,643256,R,FF,323,87.1,2200,12.9,0.5949560144006468,0.6967382075046668,88.50242355185115,104.38547394542759,4-Seam Fastball,70,180,150,-15.88305039357644,15.883050393576449,30,3,0,2,30,0,30,3:00,2:30,+0H 30M
,Wells, Alex,649144,L,FF,380,88.5,2147,19.5,0.9166797955879866,0.9764404064735133,208.39658816067217,204.96340213233464,4-Seam Fastball,98,660,675,3.4331860283375306,3.4331860283375644,-15,11,0,11,15,0,15,11:00,11:15,-0H 15M
,Poteet, Cody,547001,R,FF,267,93.6,2423,17.1,0.7923158288896757,0.795871023476194,144.52501135727903,153.65332077302926,4-Seam Fastball,80,75,60,-9.128309415750238,9.128309415750218,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Lynn, Lance,458681,R,FF,1048,94,2407,15.7,0.7270501179972941,0.7933700170633394,146.99073170119163,156.81010389527643,4-Seam Fastball,79,60,765,-9.819372194084792,9.819372194084785,15,1,0,12,45,0,15,1:00,12:45,+0H 15M
,Foltynewicz, Mike,592314,R,FF,650,93.8,2155,18.3,0.8937417221356408,0.9572539785720197,139.9131992970363,143.13187360736848,4-Seam Fastball,96,75,75,-3.218674310332176,3.218674310332169,0,1,15,1,15,0,0,1:15,1:15, 0H 00M
,Velasquez, Vince,592826,R,FF,874,93.2,2370,18.2,0.8412639166668683,0.8568354675600667,157.53204672688537,168.0243757700979,4-Seam Fastball,86,765,750,-10.492329043212521,10.492329043212525,15,12,45,12,30,0,15,12:45,12:30,+0H 15M
,Lynch, Daniel,663738,L,FF,505,93.8,2114,16.5,0.8178781062572632,0.9119289817141983,209.41051584051434,207.72368994466623,4-Seam Fastball,91,660,660,1.6868258958481022,1.686825895848073,0,11,0,11,0,0,0,11:00,11:00, 0H 00M
,Díaz, Edwin,621242,R,FF,615,98.8,2287,18.9,0.9059755113353223,0.9764608673367552,122.8624737564785,124.99222222390159,4-Seam Fastball,98,120,105,-2.1297484674230986,2.129748467423085,15,2,0,1,45,0,15,2:00,1:45,+0H 15M
,Boxberger, Brad,502202,R,FF,570,93.5,2385,17.7,0.8309641502682268,0.9044831874651239,158.5502902777889,159.4554208951034,4-Seam Fastball,90,765,765,-0.9051306173145122,0.9051306173145178,0,12,45,12,45,0,0,12:45,12:45, 0H 00M
,Corbin, Patrick,571578,L,FF,773,92.3,2149,16.7,0.8064674117628308,0.8689027391267341,208.35292259471586,210.59326942761555,4-Seam Fastball,87,660,660,-2.2403468328996894,2.240346832899671,0,11,0,11,0,0,0,11:00,11:00, 0H 00M
,Albers, Andrew,452027,L,FF,116,88.4,2187,19.7,0.9225091495032595,0.9694580760443537,209.10767977306008,203.43246280179613,4-Seam Fastball,97,660,675,5.67521697126395,5.675216971263963,-15,11,0,11,15,0,15,11:00,11:15,-0H 15M
,Guerra, Javy,457915,R,FF,68,91.7,2127,18,0.8841379301969492,0.9617914141726621,171.37155347431136,174.1084669361754,4-Seam Fastball,96,735,735,-2.7369134618640487,2.7369134618640603,0,12,15,12,15,0,0,12:15,12:15, 0H 00M
,Berríos, José,621244,R,FF,802,94.1,2231,17.3,0.827259196992665,0.9196579279678521,139.33236969158784,143.1161320263361,4-Seam Fastball,92,75,75,-3.7837623347482463,3.7837623347482503,0,1,15,1,15,0,0,1:15,1:15, 0H 00M
,Perdomo, Angel,622780,L,FF,225,94.3,2488,17.6,0.801263360662448,0.8312409330570677,202.10637082582332,196.76335797989316,4-Seam Fastball,83,675,690,5.343012845930161,5.343012845930144,-15,11,15,11,30,0,15,11:15,11:30,-0H 15M
,Crowe, Wil,640444,R,FF,757,93.7,2407,16.3,0.7605949839570321,0.8100609834545023,158.20500627356327,168.60737574377904,4-Seam Fastball,81,765,750,-10.402369470215774,10.402369470215765,15,12,45,12,30,0,15,12:45,12:30,+0H 15M
,Abreu, Albert,656061,R,FF,105,97.8,2133,19.3,0.9530042517950207,0.9868481292543773,135.02139777052682,140.26489612712533,4-Seam Fastball,99,90,75,-5.243498356598508,5.243498356598494,15,1,30,1,15,0,15,1:30,1:15,+0H 15M
,Skubal, Tarik,669373,L,FF,1086,94.3,2191,17.8,0.8563191649634382,0.9447201795915647,214.01312179053923,209.07614414357235,4-Seam Fastball,94,645,660,4.936977646966881,4.936977646966886,-15,10,45,11,0,0,15,10:45,11:00,-0H 15M
,Wheeler, Zack,554430,R,FF,1364,97.2,2388,17.4,0.8114086221806416,0.879525030461919,146.0307282864517,152.756605700796,4-Seam Fastball,88,75,60,-6.725877414344296,6.725877414344289,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Jefferies, Daulton,641726,R,FF,26,93.2,2031,17.9,0.8871780799920138,0.9663700809705674,143.06511467362262,144.50063556247,4-Seam Fastball,97,75,75,-1.4355208888473783,1.4355208888473616,0,1,15,1,15,0,0,1:15,1:15, 0H 00M
,Happ, J.A.,457918,L,FF,1442,91,2298,18.3,0.8593341970220004,0.9058165814579514,214.70996794480345,206.64068273627413,4-Seam Fastball,91,645,660,8.069285208529323,8.069285208529303,-15,10,45,11,0,0,15,10:45,11:00,-0H 15M
,Matzek, Tyler,554431,L,FF,751,96,2436,18.2,0.8545820281176785,0.8797616391973285,205.42193332904964,196.09168587504968,4-Seam Fastball,88,675,690,9.33024745399996,9.330247453999947,-15,11,15,11,30,0,15,11:15,11:30,-0H 15M
,Arihara, Kohei,685503,R,FF,206,91.2,2155,18.3,0.8729622067827316,0.947953040857879,140.27653941740795,145.79569689053295,4-Seam Fastball,95,75,75,-5.519157473125006,5.519157473124997,0,1,15,1,15,0,0,1:15,1:15, 0H 00M
,Llovera, Mauricio,661440,R,FF,80,94.4,1980,14.8,0.7553527446300821,0.8668079963508378,137.18693503060615,149.00384154373964,4-Seam Fastball,87,90,60,-11.816906513133489,11.816906513133501,30,1,30,1,0,0,30,1:30,1:00,+0H 30M
,Oviedo, Johan,670912,R,FF,575,94.9,2255,12.6,0.6159535477551015,0.7259188552182134,156.08708498997663,149.87312714865095,4-Seam Fastball,73,765,60,6.21395784132568,6.2139578413256835,-15,12,45,1,0,0,15,12:45,1:00,-0H 15M
,Kittredge, Andrew,552640,R,FF,103,94.6,2551,12.6,0.5627894316449404,0.6218565983170928,162.94798584371722,182.46991462613627,4-Seam Fastball,62,750,720,-19.521928782419053,19.521928782419042,30,12,30,12,0,0,30,12:30,12:00,+0H 30M
,Garza Jr., Ralph,621248,R,FF,92,92.2,2195,16.6,0.7923829717437046,0.8708689292709385,147.98332838050698,153.57268440187653,4-Seam Fastball,87,60,60,-5.589356021369554,5.589356021369568,0,1,0,1,0,0,0,1:00,1:00, 0H 00M
,Underwood Jr., Duane,621249,R,FF,424,94.1,2170,17.2,0.8403954033786702,0.917616740971476,144.14426396011737,149.54186619324028,4-Seam Fastball,92,75,60,-5.39760223312291,5.397602233122881,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Jiménez, Joe,641729,R,FF,468,94.7,2494,19.5,0.8952382998772332,0.9010621828549582,149.1246859635557,153.18875310607257,4-Seam Fastball,90,60,60,-4.064067142516876,4.064067142516865,0,1,0,1,0,0,0,1:00,1:00, 0H 00M
,Coonrod, Sam,656322,R,FF,139,98.5,2282,18.5,0.8938381276519969,0.9373592686129512,142.61479871097387,146.83805832014295,4-Seam Fastball,94,75,60,-4.223259609169077,4.223259609169071,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Jackson, Andre,656578,R,FF,92,92.3,2225,19,0.9201954053388413,0.9864072737747828,152.9723823399533,149.79885532050562,4-Seam Fastball,99,60,60,3.1735270194476755,3.173527019447679,0,1,0,1,0,0,0,1:00,1:00, 0H 00M
,Frías, Luis,666818,R,FF,37,96.6,2159,16.8,0.8511581257004615,0.8792749002410989,159.34118255301962,168.26903689893913,4-Seam Fastball,88,765,750,-8.927854345919513,8.92785434591951,15,12,45,12,30,0,15,12:45,12:30,+0H 15M
,Bass, Anthony,542914,R,FF,70,95.4,1976,17.4,0.8901770881403213,0.9659921140907084,154.02679211391668,159.17245627376124,4-Seam Fastball,97,765,765,-5.145664159844557,5.145664159844568,0,12,45,12,45,0,0,12:45,12:45, 0H 00M
,Tinoco, Jesus,622786,R,FF,11,93.4,2317,18.2,0.8618789758161008,0.8644807627966964,148.12900269405557,143.230034122184,4-Seam Fastball,86,60,75,4.898968571871563,4.898968571871556,-15,1,0,1,15,0,15,1:00,1:15,-0H 15M
,Webb, Tyler,643778,L,FF,152,90.6,2129,17.2,0.8188301901392371,0.9203200567872278,191.91774476944988,187.76142741288635,4-Seam Fastball,92,690,705,4.156317356563534,4.156317356563527,-15,11,30,11,45,0,15,11:30,11:45,-0H 15M
,Cabrera, Edward,665795,R,FF,186,96.7,2266,18.6,0.8846220751211602,0.9359289379057384,140.9945106350385,144.28910850762685,4-Seam Fastball,94,75,75,-3.294597872588355,3.294597872588366,0,1,15,1,15,0,0,1:15,1:15, 0H 00M
,Harvey, Hunter,640451,R,FF,88,97.1,2073,18.7,0.9300558786106754,0.9905449157015379,155.9368001999614,160.12398153234545,4-Seam Fastball,99,765,765,-4.187181332384057,4.187181332384037,0,12,45,12,45,0,0,12:45,12:45, 0H 00M
,Walker, Taijuan,592836,R,FF,896,94.5,2092,19.4,0.9349674280740412,0.9800448512818385,145.34037031302336,149.33785045474173,4-Seam Fastball,98,75,60,-3.99748014171837,3.9974801417183787,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Baldonado, Alberto,593604,L,FF,130,93.8,2260,18.8,0.9047261460359733,0.9545778381114597,217.00049401350051,215.6814253885148,4-Seam Fastball,95,645,645,1.3190686249857038,1.319068624985711,0,10,45,10,45,0,0,10:45,10:45, 0H 00M
,Watkins, Spenser,657093,R,FF,445,90.8,2239,17.2,0.80611859112687,0.8930350161576617,171.2691436761187,179.20740609718445,4-Seam Fastball,89,735,720,-7.938262421065758,7.938262421065759,15,12,15,12,0,0,15,12:15,12:00,+0H 15M
,Gallegos, Giovanny,606149,R,FF,649,94.4,2348,19.4,0.9206522678510194,0.990812452881453,151.90452139114348,150.88404497743963,4-Seam Fastball,99,60,60,1.0204764137038467,1.02047641370384,0,1,0,1,0,0,0,1:00,1:00, 0H 00M
,Guzman, Jorge,660422,R,FF,34,95.9,2085,18.1,0.8826518207227183,0.9682927090346408,141.43881832346625,148.53921682611545,4-Seam Fastball,97,75,60,-7.100398502649199,7.100398502649182,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Contreras, Roansy,672710,R,FF,29,96.3,2467,18.2,0.8423142418527738,0.9328703681324533,148.26436956867866,145.86983096801112,4-Seam Fastball,93,60,75,2.394538600667545,2.3945386006675333,-15,1,0,1,15,0,15,1:00,1:15,-0H 15M
,Acevedo, Domingo,642758,R,FF,87,92.9,2065,19.2,0.9283644555571972,0.9639447829537747,136.10624733893778,138.4852965118675,4-Seam Fastball,96,90,90,-2.3790491729297116,2.379049172929722,0,1,30,1,30,0,0,1:30,1:30, 0H 00M
,Rosscup, Zac,573127,L,FF,15,90.7,1866,18.4,0.945714562396982,0.9846797436228569,206.33658639280515,202.7040648601108,4-Seam Fastball,98,660,675,3.6325215326943407,3.632521532694333,-15,11,0,11,15,0,15,11:00,11:15,-0H 15M
,Fernández, Julian,642759,R,FF,99,99,2420,15.3,0.8133690850856545,0.8492848976302398,147.64318282795097,151.2000374813409,4-Seam Fastball,85,60,60,-3.5568546533899337,3.556854653389936,0,1,0,1,0,0,0,1:00,1:00, 0H 00M
,Pérez, Martín,527048,L,FF,241,93.4,2107,18.9,0.908651646565098,0.9726913054898025,224.24793227601637,217.64466320773244,4-Seam Fastball,97,630,645,6.603269068283936,6.603269068283936,-15,10,30,10,45,0,15,10:30,10:45,-0H 15M
,Ramírez, Erasmo,541640,R,FF,26,93,2173,16.5,0.8099084420169118,0.8633419149336291,141.7888780963895,149.13785403818193,4-Seam Fastball,86,75,60,-7.348975941792418,7.3489759417924105,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Webb, Jacob,657097,R,FF,252,94.1,2412,20.2,0.9588658791054425,0.970103917187737,138.720316112437,140.9882057582215,4-Seam Fastball,97,90,75,-2.2678896457845212,2.267889645784545,15,1,30,1,15,0,15,1:30,1:15,+0H 15M
,Knehr, Reiss,663753,R,FF,278,93.5,2395,16.6,0.7696427542089599,0.824082563371039,147.03529240954322,157.5621766575358,4-Seam Fastball,82,60,765,-10.52688424799257,10.526884247992555,15,1,0,12,45,0,15,1:00,12:45,+0H 15M
,Barlow, Scott,605130,R,FF,405,95.3,2306,14.8,0.702837489916678,0.772082373582343,150.88261637420084,158.631225072992,4-Seam Fastball,77,60,765,-7.748608698791173,7.748608698791189,15,1,0,12,45,0,15,1:00,12:45,+0H 15M
,Hoyt, James,624586,R,FF,15,92.3,2194,16.1,0.7764891789806393,0.839466163216575,141.93361632347649,144.8108831010669,4-Seam Fastball,84,75,75,-2.877266777590421,2.8772667775904326,0,1,15,1,15,0,0,1:15,1:15, 0H 00M
